Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude,stft_pct,stft_rolling_mean,stft_rolling_std,stft_ema,stft_low_flag,lambda_v,lambda_rolling_mean,lambda_rich_flag,map_mbar,map_rolling_mean,map_rolling_std,rpm,is_idle,rpm_delta,rpm_jerk,module_voltage,voltage_low_flag,voltage_rolling_min,calc_load_pct,calc_load_rolling_mean,rich_idle_score,low_battery_score
,,,,,,,,,,,,,,,,nan,,,49,,,,,0,,,0,,,,,0,0.0,0.0,,0,,,,0,0
30.0,738.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.49,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,738.0,1,0.0,0.0,13.49,0,13.49,25.0,25.0,1,0
30.0,736.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.39,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,736.0,1,-2.0,-2.0,13.39,0,13.39,25.0,25.0,1,0
30.0,736.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.49,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,736.0,1,0.0,2.0,13.49,0,13.39,25.0,25.0,1,0
30.0,738.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.49,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,738.0,1,2.0,2.0,13.49,0,13.39,25.0,25.0,1,0
30.0,737.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.39,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,737.0,1,-1.0,-3.0,13.39,0,13.39,25.0,25.0,1,0
30.0,739.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.39,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,739.0,1,2.0,3.0,13.39,0,13.39,25.0,25.0,1,0
30.0,741.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.39,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,741.0,1,2.0,0.0,13.39,0,13.39,25.0,25.0,1,0
30.0,737.0,25.0,0.0,47.0,51.0,0.0,0.44,1010.0,13.39,2.0,12.0,12.0,0.44,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,370.0,370.0,0.0,737.0,1,-4.0,-6.0,13.39,0,13.39,25.0,25.0,1,0
30.0,738.0,42.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.87,39.0,16.0,17.0,0.44,0.0,470.0,Malha aberta,28.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,470.0,390.0,40.0,738.0,1,1.0,5.0,13.87,0,13.39,42.0,28.4,1,0
30.0,2027.0,19.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.96,51.0,61.0,61.0,0.44,0.0,500.0,Malha aberta,29.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,500.0,416.0,57.1314274283428,2027.0,0,1289.0,1288.0,13.96,0,13.39,19.0,27.2,0,0
30.0,3123.0,15.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.96,3.0,14.0,14.0,0.44,0.0,230.0,Malha aberta,15.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,230.0,388.0,94.74175425861608,3123.0,0,1096.0,-193.0,13.96,0,13.39,15.0,25.2,0,0
30.0,1866.0,15.0,0.0,47.0,52.0,0.0,0.44,1010.0,14.05,3.0,13.0,13.0,0.44,0.0,240.0,Malha aberta,16.0,0.0,49,0.0,0.0,0.0,0.0,0,0.44,0.44,0,240.0,362.0,112.32096865679178,1866.0,0,-1257.0,-2353.0,14.05,0,13.39,15.0,23.2,0,0
30.0,1432.0,18.0,0.0,47.0,52.0,0.0,0.44,1010.0,14.05,2.0,13.0,13.0,0.45,0.0,290.0,Malha aberta,18.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.442,0,290.0,346.0,115.68923891183657,1432.0,0,-434.0,823.0,14.05,0,13.87,18.0,21.8,0,0
30.0,1190.0,21.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.96,2.0,13.0,13.0,0.45,0.0,320.0,Malha aberta,19.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.44400000000000006,0,320.0,316.0,97.6933979345585,1190.0,0,-242.0,192.0,13.96,0,13.96,21.0,17.6,0,0
30.0,1027.0,23.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.96,2.0,13.0,13.0,0.45,0.0,350.0,Malha aberta,20.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.446,0,350.0,286.0,45.86937976471886,1027.0,0,-163.0,79.0,13.96,0,13.96,23.0,18.4,0,0
30.0,920.0,24.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.87,2.0,12.0,12.0,0.45,0.0,370.0,Malha aberta,22.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.44800000000000006,0,370.0,314.0,45.86937976471886,920.0,1,-107.0,56.0,13.87,0,13.87,24.0,20.2,1,0
30.0,822.0,26.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.68,2.0,12.0,12.0,0.45,0.0,400.0,Malha aberta,23.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.45,0,400.0,346.0,38.262252939417984,822.0,1,-98.0,9.0,13.68,0,13.68,26.0,22.4,1,0
30.0,772.0,28.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.68,2.0,12.0,12.0,0.45,0.0,400.0,Malha aberta,23.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.45,0,400.0,368.0,30.59411708155671,772.0,1,-50.0,48.0,13.68,0,13.68,28.0,24.4,1,0
30.0,760.0,27.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.49,2.0,12.0,12.0,0.45,0.0,390.0,Malha aberta,22.0,0.0,49,0.0,0.0,0.0,0.0,0,0.45,0.45,0,390.0,382.0,19.390719429665317,760.0,1,-12.0,38.0,13.49,0,13.49,27.0,25.6,1,0
30.0,752.0,27.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,380.0,Malha aberta,22.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.45199999999999996,0,380.0,388.0,11.661903789690601,752.0,1,-8.0,4.0,13.77,0,13.49,27.0,26.4,1,0
30.0,750.0,26.0,0.0,47.0,52.0,0.0,0.44,1010.0,13.68,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.454,0,370.0,388.0,11.661903789690601,750.0,1,-2.0,6.0,13.68,0,13.49,26.0,26.8,1,0
30.0,745.0,25.0,0.0,47.0,52.0,0.0,0.45,1010.0,13.68,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.45600000000000007,0,370.0,382.0,11.661903789690601,745.0,1,-5.0,-3.0,13.68,0,13.49,25.0,26.6,1,0
30.0,740.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.458,0,370.0,376.0,8.0,740.0,1,-5.0,0.0,13.77,0,13.49,25.0,26.0,1,0
30.0,742.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,372.0,4.0,742.0,1,2.0,7.0,13.77,0,13.68,25.0,25.6,1,0
30.0,740.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.68,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,740.0,1,-2.0,-4.0,13.68,0,13.68,25.0,25.2,1,0
30.0,742.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,742.0,1,2.0,4.0,13.77,0,13.68,25.0,25.0,1,0
30.0,740.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,740.0,1,-2.0,-4.0,13.77,0,13.68,25.0,25.0,1,0
30.0,737.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,737.0,1,-3.0,-1.0,13.77,0,13.68,25.0,25.0,1,0
30.0,742.0,25.0,0.0,47.0,53.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,742.0,1,5.0,8.0,13.77,0,13.68,25.0,25.0,1,0
30.0,741.0,25.0,0.0,47.0,54.0,0.0,0.44,1010.0,13.68,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,741.0,1,-1.0,-6.0,13.68,0,13.68,25.0,25.0,1,0
30.0,740.0,25.0,0.0,47.0,54.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,740.0,1,-1.0,0.0,13.77,0,13.68,25.0,25.0,1,0
30.0,742.0,25.0,0.0,47.0,54.0,0.0,0.44,1010.0,13.77,2.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,742.0,1,2.0,3.0,13.77,0,13.68,25.0,25.0,1,0
30.0,738.0,24.0,0.0,47.0,54.0,0.0,0.44,1010.0,13.68,1.0,12.0,12.0,0.46,0.0,370.0,Malha aberta,21.0,0.0,49,0.0,0.0,0.0,0.0,0,0.46,0.46,0,370.0,370.0,0.0,738.0,1,-4.0,-6.0,13.68,0,13.68,24.0,24.8,1,0
30.0,729.0,25.0,0.0,47.0,54.0,,,,,,,,,,,nan,,,49,,0.0,0.0,0.0,0,,0.46,0,,370.0,0.0,729.0,1,-9.0,-5.0,,0,13.68,25.0,24.8,1,0
,744.0,26.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,0.0,0.0,0.0,0,0.46,0.46,0,,370.0,0.0,744.0,1,15.0,24.0,,0,13.68,26.0,25.0,1,0
,749.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,0.0,0.0,0.0,0,0.46,0.46,0,,370.0,0.0,749.0,1,5.0,-10.0,,0,13.68,25.0,25.0,1,0
,746.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,0.0,0.0,0.0,0,0.46,0.46,0,,370.0,0.0,746.0,1,-3.0,-8.0,,0,13.68,25.0,25.0,1,0
,747.0,26.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,747.0,1,1.0,4.0,,0,,26.0,25.4,1,0
,745.0,26.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,745.0,1,-2.0,-3.0,,0,,26.0,25.6,1,0
,747.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,747.0,1,2.0,4.0,,0,,25.0,25.4,1,0
,745.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,745.0,1,-2.0,-4.0,,0,,25.0,25.4,1,0
,741.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,741.0,1,-4.0,-2.0,,0,,25.0,25.4,1,0
,741.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,741.0,1,0.0,4.0,,0,,25.0,25.2,1,0
,743.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,743.0,1,2.0,2.0,,0,,25.0,25.0,1,0
,738.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,738.0,1,-5.0,-7.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,4.0,9.0,,0,,25.0,25.0,1,0
,740.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,740.0,1,-2.0,-6.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,2.0,4.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,0.0,-2.0,,0,,25.0,25.0,1,0
,740.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,740.0,1,-2.0,-2.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,-1.0,1.0,,0,,25.0,25.0,1,0
,737.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,737.0,1,-2.0,-1.0,,0,,25.0,25.0,1,0
,741.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,741.0,1,4.0,6.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,-2.0,-6.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,0.0,2.0,,0,,25.0,25.0,1,0
,740.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,740.0,1,1.0,1.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,0.0,1.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,0.0,0.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,3.0,3.0,,0,,25.0,25.0,1,0
,738.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,738.0,1,-4.0,-7.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,4.0,8.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,0.0,-4.0,,0,,25.0,25.0,1,0
,740.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,740.0,1,-2.0,-2.0,,0,,25.0,25.0,1,0
,741.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,741.0,1,1.0,3.0,,0,,25.0,25.0,1,0
,740.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,740.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,740.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,740.0,1,0.0,1.0,,0,,25.0,25.0,1,0
,741.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,741.0,1,1.0,1.0,,0,,25.0,25.0,1,0
,738.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,738.0,1,-3.0,-4.0,,0,,25.0,25.0,1,0
,742.0,25.0,,,54.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,742.0,1,4.0,7.0,,0,,25.0,25.0,1,0
,737.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,737.0,1,-5.0,-9.0,,0,,25.0,25.0,1,0
,739.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,739.0,1,2.0,7.0,,0,,25.0,25.0,1,0
,735.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,735.0,1,-4.0,-6.0,,0,,25.0,25.0,1,0
,733.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,733.0,1,-2.0,2.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,-1.0,1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,0.0,1.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,731.0,1,-1.0,-1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,1.0,2.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,731.0,1,-1.0,-2.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,1.0,2.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,0.0,-1.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,730.0,1,-2.0,-2.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,2.0,4.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,0.0,-2.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,0.0,0.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,730.0,1,-2.0,-2.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,728.0,1,-2.0,0.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,731.0,1,3.0,5.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,730.0,1,-1.0,-4.0,,0,,25.0,25.0,1,0
,730.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,730.0,1,0.0,1.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,2.0,2.0,,0,,25.0,25.0,1,0
,728.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,728.0,1,-4.0,-6.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,731.0,1,3.0,7.0,,0,,25.0,25.0,1,0
,731.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,731.0,1,0.0,-3.0,,0,,25.0,25.0,1,0
,732.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,732.0,1,1.0,1.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,729.0,1,-3.0,-4.0,,0,,25.0,25.0,1,0
,729.0,25.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,729.0,1,0.0,3.0,,0,,25.0,25.0,1,0
,735.0,55.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,735.0,1,6.0,6.0,,0,,55.0,31.0,1,0
,1043.0,84.0,,,55.0,,,,,,,,0.46,0.0,,nan,,,49,,,,0.0,0,0.46,0.46,0,,,,1043.0,0,308.0,302.0,,0,,84.0,42.8,0,0
,1472.0,,,,55.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.458,0,,,,1472.0,0,429.0,121.0,,0,,,47.25,0,0
,2404.0,82.0,,,55.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.45600000000000007,0,,,,2404.0,0,932.0,503.0,,0,,82.0,61.5,0,0
,2898.0,50.0,,,55.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.454,0,,,,2898.0,0,494.0,-438.0,,0,,50.0,67.75,0,0
,3102.0,20.0,,,55.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.45,0,,,,3102.0,0,204.0,-290.0,,0,,20.0,59.0,0,0
,2935.0,15.0,,,55.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.446,0,,,,2935.0,0,-167.0,-371.0,,0,,15.0,41.75,0,0
,2640.0,37.0,,,55.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.44399999999999995,0,,,,2640.0,0,-295.0,-128.0,,0,,37.0,40.8,0,0
,2661.0,81.0,,,55.0,,,,,,,,0.45,0.0,,nan,,,49,,,,0.0,0,0.45,0.44400000000000006,0,,,,2661.0,0,21.0,316.0,,0,,81.0,40.6,0,0
,3654.0,48.0,,,56.0,,,,,,,,0.47,0.0,,nan,,,49,,,,0.0,0,0.47,0.44800000000000006,0,,,,3654.0,0,993.0,972.0,,0,,48.0,40.2,0,0
,3906.0,18.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.44800000000000006,0,,,,3906.0,0,252.0,-741.0,,0,,18.0,39.8,0,0
,3578.0,12.0,,,56.0,,,,,,,,0.43,0.0,,nan,,,49,,,,0.0,0,0.43,0.446,0,,,,3578.0,0,-328.0,-580.0,,0,,12.0,39.2,0,0
,3170.0,13.0,,,56.0,,,,,,,,0.43,0.0,,nan,,,49,,,,0.0,0,0.43,0.44399999999999995,0,,,,3170.0,0,-408.0,-80.0,,0,,13.0,34.4,0,0
,2980.0,15.0,,,56.0,,,,,,,,0.43,0.0,,nan,,,49,,,,0.0,0,0.43,0.44000000000000006,0,,,,2980.0,0,-190.0,218.0,,0,,15.0,21.2,0,0
,2611.0,16.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.43,0,,,,2611.0,0,-369.0,-179.0,,0,,16.0,14.8,0,0
,2411.0,16.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.426,0,,,,2411.0,0,-200.0,169.0,,0,,16.0,14.4,0,0
,2063.0,16.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.42400000000000004,0,,,,2063.0,0,-348.0,-148.0,,0,,16.0,15.2,0,0
,1862.0,15.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.422,0,,,,1862.0,0,-201.0,147.0,,0,,15.0,15.6,0,0
,1599.0,15.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.42,0,,,,1599.0,0,-263.0,-62.0,,0,,15.0,15.6,0,0
,1514.0,15.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.42,0,,,,1514.0,0,-85.0,178.0,,0,,15.0,15.4,0,0
,1464.0,17.0,,,56.0,,,,,,,,0.42,0.0,,nan,,,49,,,,0.0,0,0.42,0.42,0,,,,1464.0,0,-50.0,35.0,,0,,17.0,15.6,0,0
,1379.0,18.0,,,56.0,,,,,,,,0.43,0.0,,nan,,,49,,,,0.0,0,0.43,0.422,0,,,,1379.0,0,-85.0,-35.0,,0,,18.0,16.0,0,0
,1346.0,18.0,,,56.0,,,,,,,,0.44,0.0,,nan,,,49,,,,0.0,0,0.44,0.426,0,,,,1346.0,0,-33.0,52.0,,0,,18.0,16.6,0,0
